trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1767,False,"{'a': 0.002, 'e': 0.029246364606084714}",20,10,-21.501598805979924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1768,False,"{'a': 0.002, 'e': 0.029187930330626086}",25,12,23.35082819726634,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.002, 'e': 0.02912961280692771}",20,10,16.2748567199313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.002, 'e': 0.02907141180171939}",20,8,23.725493980716777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.002, 'e': 0.029013327082197053}",30,21,12.654925336775568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.002, 'e': 0.028955358416021718}",25,15,14.133999857939495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.002, 'e': 0.028897505571318663}",20,0,20.315278456297012,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1774,False,"{'a': 0.002, 'e': 0.028839768316676413}",20,10,14.375458030430998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.002, 'e': 0.028782146421145894}",35,17,32.51066346834736,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.002, 'e': 0.028724639654239423}",35,8,40.87790564801007,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.002, 'e': 0.02866724778592988}",25,17,11.512617472274366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.002, 'e': 0.028609970586649693}",30,13,23.201764318925324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.002, 'e': 0.02855280782729001}",30,16,25.56229657849579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.002, 'e': 0.028495759279199697}",25,15,21.55947437477181,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.002, 'e': 0.028438824714184505}",20,16,8.395764372641759,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.002, 'e': 0.028382003904506077}",20,11,14.281486558036196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.002, 'e': 0.02832529662288112}",30,14,16.375872104826016,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1784,False,"{'a': 0.002, 'e': 0.028268702642480412}",30,0,35.788195354121854,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1785,False,"{'a': 0.002, 'e': 0.02821222173692798}",25,6,26.057713769358067,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.002, 'e': 0.028155853680300096}",20,13,13.013408798360977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.002, 'e': 0.028099598247124487}",30,13,31.050262184089966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.002, 'e': 0.02804345521237932}",25,6,27.84338555724445,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.002, 'e': 0.027987424351492405}",20,7,-0.18871815582890417,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1790,False,"{'a': 0.002, 'e': 0.027931505440340204}",25,0,26.183022853288843,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1791,False,"{'a': 0.002, 'e': 0.027875698255247015}",20,16,9.129827974201156,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.002, 'e': 0.027820002572984004}",25,3,40.75710226450791,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.002, 'e': 0.02776441817076839}",25,10,13.227667598808047,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1794,False,"{'a': 0.002, 'e': 0.02770894482626248}",20,12,14.304843914939052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.002, 'e': 0.027653582317572808}",20,15,11.147049261652892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.002, 'e': 0.027598330423249287}",30,18,21.32304488664271,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.002, 'e': 0.02754318892228425}",25,2,28.06056565719107,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.002, 'e': 0.027488157594111634}",20,13,15.617039806278171,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.002, 'e': 0.027433236218606032}",25,14,20.23134624409127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.002, 'e': 0.027378424576081896}",20,12,13.868498009431198,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.002, 'e': 0.02732372244729256}",20,10,17.450249370583798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.002, 'e': 0.027269129613429453}",20,6,26.520014082551942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.002, 'e': 0.027214645856121145}",20,6,22.59820980688756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.002, 'e': 0.027160270957432564}",25,7,30.525177097962903,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.002, 'e': 0.027106004699864013}",20,9,20.659809991778943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.002, 'e': 0.027051846866350416}",20,9,-20.994421739374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1807,False,"{'a': 0.002, 'e': 0.02699779724026034}",25,8,30.173426804566695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.002, 'e': 0.026943855605395233}",20,12,16.11553731343522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.002, 'e': 0.026890021745988462}",30,18,18.358053152697874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.002, 'e': 0.02683629544670454}",25,13,18.783273431194615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.002, 'e': 0.026782676492638175}",25,0,33.79171888047937,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1812,False,"{'a': 0.002, 'e': 0.026729164669313504}",20,7,19.90452124956549,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.002, 'e': 0.026675759762683132}",25,8,25.99774507738563,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.002, 'e': 0.026622461559127397}",25,15,17.670528729662156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.002, 'e': 0.02656926984545338}",20,0,29.548105326575058,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1816,False,"{'a': 0.002, 'e': 0.02651618440889418}",25,15,19.949104125362908,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.002, 'e': 0.026463205037107963}",30,6,43.17882051365983,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.002, 'e': 0.026410331518177187}",25,15,21.920546867322066,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.002, 'e': 0.02635756364060769}",25,0,28.21128711641552,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1820,False,"{'a': 0.002, 'e': 0.026304901193327908}",30,10,31.121930354131052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.002, 'e': 0.02625234396568796}",25,8,30.212400590040076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.002, 'e': 0.02619989174745889}",20,0,29.840321481252403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1823,False,"{'a': 0.002, 'e': 0.026147544328831734}",20,0,24.359069514958954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1824,False,"{'a': 0.002, 'e': 0.026095301500416765}",30,4,39.23744463659176,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.002, 'e': 0.02604316305324258}",20,8,21.11373533729799,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.002, 'e': 0.025991128778755347}",20,0,28.28803165364902,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1827,False,"{'a': 0.002, 'e': 0.02593919846881787}",20,6,23.852359318448933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.002, 'e': 0.025887371915708866}",20,8,22.84581969091823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.002, 'e': 0.025835648912122026}",25,8,16.82297569704511,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1830,False,"{'a': 0.002, 'e': 0.0257840292511653}",30,21,16.493995531271636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.002, 'e': 0.02573251272635994}",20,14,13.950901415789225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.002, 'e': 0.025681099131639813}",20,9,21.503002053227352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.002, 'e': 0.02562978826135044}",20,13,13.669603277380602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.002, 'e': 0.025578579910248294}",25,19,10.540922922413223,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.002, 'e': 0.025527473873499885}",20,5,25.636896894555203,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.002, 'e': 0.025476469946681016}",25,13,20.455174356397713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.002, 'e': 0.025425567925775893}",25,4,40.510592036160006,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.002, 'e': 0.025374767607176385}",30,15,27.32682287256665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.002, 'e': 0.025324068787681127}",20,9,16.943142759557286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.002, 'e': 0.025273471264494796}",20,0,6.557692875612222,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1841,False,"{'a': 0.002, 'e': 0.025222974835227212}",25,12,20.460600928597724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.002, 'e': 0.025172579297892607}",20,11,12.583080029265222,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.002, 'e': 0.02512228445090875}",20,12,10.81533469070938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.002, 'e': 0.025072090093096203}",20,6,19.935867557486105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.002, 'e': 0.025021996023677443}",20,11,14.772950188155344,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.002, 'e': 0.024972002042276155}",20,2,26.222914388420563,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.002, 'e': 0.02492210794891632}",30,10,36.76891187102503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.002, 'e': 0.024872313544021522}",25,12,17.255153128570374,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.002, 'e': 0.02482261862841405}",25,14,20.889511011077943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.002, 'e': 0.0247730230033142}",25,13,23.21203374763921,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.002, 'e': 0.024723526470339388}",20,3,23.60226506432723,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.002, 'e': 0.02467412883150343}",30,20,18.604599905639958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.002, 'e': 0.024624829889215685}",20,13,15.10108754667147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.002, 'e': 0.024575629446280337}",20,14,9.73278973234877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.002, 'e': 0.024526527305895537}",25,15,19.816626842487175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.002, 'e': 0.02447752327165267}",20,7,24.139101697676534,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.002, 'e': 0.024428617147535518}",25,6,33.76679791701801,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.002, 'e': 0.024379808737919537}",35,17,33.225978762944564,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.002, 'e': 0.024331097847571002}",20,11,17.685243609221775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.002, 'e': 0.02428248428164631}",20,6,24.561926403750515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.002, 'e': 0.024233967845691113}",20,16,10.465686831117127,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.002, 'e': 0.02418554834563962}",25,8,30.42362144861875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.002, 'e': 0.024137225587813747}",20,9,15.277052756829267,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.002, 'e': 0.024088999378922418}",25,0,32.4774404998413,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1865,False,"{'a': 0.002, 'e': 0.024040869526060712}",25,13,19.352231710713713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.002, 'e': 0.023992835836709175}",20,0,29.232993747096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1867,False,"{'a': 0.002, 'e': 0.023944898118732967}",25,6,31.62561215261701,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.002, 'e': 0.023897056180381168}",20,12,12.872943687585161,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.002, 'e': 0.023849309830285947}",25,5,28.70119942239916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.002, 'e': 0.023801658877461853}",25,7,33.45761896370298,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.002, 'e': 0.023754103131304997}",20,12,15.153844268091088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.002, 'e': 0.023706642401592346}",30,11,33.1166139875266,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.002, 'e': 0.0236592764984809}",25,17,17.501848689574423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.002, 'e': 0.023612005232507005}",20,10,17.01082260371408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.002, 'e': 0.02356482841458551}",25,0,38.08576182752785,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1876,False,"{'a': 0.002, 'e': 0.023517745856009107}",20,8,19.200727664396123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.002, 'e': 0.023470757368447476}",20,1,32.926080265046565,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.002, 'e': 0.023423862763946618}",30,17,20.061929183528857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.002, 'e': 0.023377061854928043}",25,2,33.958219794759906,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.002, 'e': 0.023330354454188063}",20,12,13.794155514259147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.002, 'e': 0.023283740374897}",25,16,17.34811071456045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.002, 'e': 0.023237219430598487}",30,12,35.91441607852438,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.002, 'e': 0.023190791435208673}",20,0,31.082315144322504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1884,False,"{'a': 0.002, 'e': 0.023144456203015532}",20,3,23.952367711228018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.002, 'e': 0.02309821354867805}",20,8,21.6628804227838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.002, 'e': 0.02305206328722557}",20,5,16.35292859856559,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1887,False,"{'a': 0.002, 'e': 0.023006005234056964}",25,0,37.25680476399003,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1888,False,"{'a': 0.002, 'e': 0.022960039204939983}",20,6,23.277942936440432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.002, 'e': 0.022914165016010422}",20,5,24.101812255591653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.002, 'e': 0.022868382483771488}",20,12,12.687351255080609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.002, 'e': 0.02282269142509297}",25,2,33.94806141344263,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.002, 'e': 0.022777091657210594}",20,0,29.468494453967285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1893,False,"{'a': 0.002, 'e': 0.022731582997725205}",25,7,27.647703131947523,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.002, 'e': 0.022686165264602126}",20,0,30.61440030779775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1895,False,"{'a': 0.002, 'e': 0.022640838276170343}",30,5,37.30711934889686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.002, 'e': 0.022595601851121864}",25,11,25.979132716417194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.002, 'e': 0.022550455808510905}",35,17,25.1544535498612,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.002, 'e': 0.02250539996775326}",30,20,14.471618190343534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.002, 'e': 0.02246043414862548}",30,0,33.88203575656285,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1900,False,"{'a': 0.002, 'e': 0.022415558171264255}",25,15,17.87547085046599,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.002, 'e': 0.02237077185616559}",20,6,22.580955703428973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.002, 'e': 0.022326075024184187}",20,13,16.1448644129967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.002, 'e': 0.02228146749653264}",20,8,18.873276384542457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.002, 'e': 0.0222369490947808}",20,10,19.400674359417394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.002, 'e': 0.022192519640854974}",20,7,19.6844827971936,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.002, 'e': 0.022148178957037315}",20,16,7.381810581880063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.002, 'e': 0.022103926865965004}",20,11,17.90049765661421,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.002, 'e': 0.022059763190629637}",20,15,8.065686492658825,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.002, 'e': 0.02201568775437644}",25,0,40.22091924100084,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1910,False,"{'a': 0.002, 'e': 0.021971700380903618}",25,11,24.448115549682363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.002, 'e': 0.02192780089426161}",25,12,22.681649196126834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.002, 'e': 0.021883989118852424}",20,0,38.261933384502484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1913,False,"{'a': 0.002, 'e': 0.021840264879428885}",30,8,-6.94967358850079,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1914,False,"{'a': 0.002, 'e': 0.02179662800109399}",20,12,15.043002083905003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.002, 'e': 0.021753078309300157}",25,11,17.71859751522489,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1916,False,"{'a': 0.002, 'e': 0.02170961562984857}",25,0,-0.44426533563159243,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1917,False,"{'a': 0.002, 'e': 0.02166623978888844}",20,11,18.20662481145132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.002, 'e': 0.021622950612916365}",20,10,17.876441060713336,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.002, 'e': 0.021579747928775563}",25,18,13.1080570514595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.002, 'e': 0.02153663156365526}",25,12,19.60277013604815,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.002, 'e': 0.021493601345089923}",30,21,14.353272606764584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.002, 'e': 0.021450657100958614}",20,2,30.32454790436096,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.002, 'e': 0.021407798659484324}",30,13,27.634977643857585,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.002, 'e': 0.021365025849233204}",20,3,27.25037848505614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.002, 'e': 0.02132233849911398}",25,13,17.98492137295659,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.02127973643837717}",30,12,16.131569113704863,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.021237219496614494}",20,15,7.985814913888763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.02119478750375811}",20,14,10.94713521921179,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.002, 'e': 0.021152440290080017}",25,10,28.35189696656944,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.002, 'e': 0.021110177686191275}",25,11,26.774869229454964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.002, 'e': 0.021067999523041434}",20,0,38.88198918427991,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.002, 'e': 0.021025905631917766}",25,11,24.58790870954091,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.002, 'e': 0.02098389584444467}",30,13,29.09853257835623,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.002, 'e': 0.02094196999258292}",20,5,21.07298845059273,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.002, 'e': 0.020900127908629072}",20,6,26.679623948920828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.002, 'e': 0.020858369425214716}",25,13,19.78260259912211,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.002, 'e': 0.020816694375305884}",25,17,13.709398674473347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.002, 'e': 0.020775102592202298}",30,22,16.14937219430407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.002, 'e': 0.02073359390953679}",20,12,16.982989776850552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.002, 'e': 0.020692168161274557}",20,16,8.075286666760086,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.002, 'e': 0.020650825181712566}",25,17,16.534494428918965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.002, 'e': 0.020609564805478826}",20,14,13.732700736766095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.002, 'e': 0.0205683868675318}",30,16,25.153396235121036,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.002, 'e': 0.02052729120315966}",25,0,43.18084649052224,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1945,False,"{'a': 0.002, 'e': 0.020486277647979705}",25,8,28.960002602279385,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.002, 'e': 0.020445346037937653}",25,0,37.7312094645538,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1947,False,"{'a': 0.002, 'e': 0.02040449620930702}",30,5,37.11497889884346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.002, 'e': 0.020363727998688425}",25,13,17.48565812320265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.002, 'e': 0.020323041243008984}",30,10,30.53066684982866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
